Gene,expression_range
AT3G09565,0.1019935489625394
AT3G09570,0.5337009512974628
AT3G09575,0.10134379978257319
AT3G09580,0.2582420516827683
AT3G09585,0.1022361431632837
AT3G09590,0.1022361431632837
AT3G09595,0.1019935489625394
AT3G09600,0.4377870475344918
AT3G09605,0.1022361431632837
AT3G09615,0.1022361431632837
AT3G09620,0.1022361431632837
AT3G09625,0.1022361431632837
AT3G09630,0.6844762494980601
AT3G09635,0.1016524999438922
AT3G09640,0.1343003187262136
AT3G09645,0.1016524999438922
AT3G09650,0.2786835799615811
AT3G09655,0.1022361431632837
AT3G09660,0.3446546388305862
AT3G09665,0.1059162173299944
AT3G09670,0.34777644513225336
AT3G09675,0.1022361431632837
AT3G09680,0.5244656758765966
AT3G09685,0.2790154889245636
AT3G09690,0.5705954457916291
AT3G09695,0.1022361431632837
AT3G09700,0.6135128206737651
AT3G09705,0.1022361431632837
AT3G09710,0.40398077270398886
AT3G09720,0.44177371798743226
AT3G09725,0.1155932010229051
AT3G09730,0.3899430359266618
AT3G09735,0.5924793348200055
AT3G09740,0.5553466161929232
AT3G09745,0.3130814663962524
AT3G09750,0.1019935489625394
AT3G09755,0.1022361431632837
AT3G09760,0.4748985866027571
AT3G09765,0.1022361431632837
AT3G09770,0.3241478213528505
AT3G09775,0.12512670479957622
AT3G09780,0.4360509827873911
AT3G09785,0.11349373004329488
AT3G09790,0.370870889703329
AT3G09795,0.2618280778060816
AT3G09800,0.9134345456363548
AT3G09810,0.3733508897517457
AT3G09815,0.1803952026536525
AT3G09820,1.0103037569377418
AT3G09825,0.1022361431632837
AT3G09830,0.36912068220243976
AT3G09835,0.1022361431632837
AT3G09840,0.5761161812065168
AT3G09845,0.1019935489625394
AT3G09850,0.5734328668609971
AT3G09855,0.49353807409829664
AT3G09860,0.7214348312542738
AT3G09863,0.1022361431632837
AT3G09865,0.1022361431632837
AT3G09870,0.1016524999438922
AT3G09875,0.1761871204427056
AT3G09880,0.331428449862273
AT3G09890,0.6665203756819407
AT3G09895,0.1116912213983171
AT3G09900,0.7542809695057765
AT3G09905,0.1016524999438922
AT3G09910,0.559265127815799
AT3G09920,0.2750952263906958
AT3G09922,2.2675029003736715
AT3G09925,1.2591048487337757
AT3G09930,0.1194913497360147
AT3G09935,0.1019935489625394
AT3G09940,0.47907407798097923
AT3G09945,0.1022361431632837
AT3G09950,0.4044405102690798
AT3G09955,0.14037803077197888
AT3G09960,0.4157712629912059
AT3G09965,0.1567239175978956
AT3G09970,0.49631958189699077
AT3G09980,0.47934490493609994
AT3G09985,0.1022361431632837
AT3G09990,0.1022361431632837
AT3G09995,0.1022361431632837
AT3G10000,0.1019935489625394
AT3G10010,0.5468296067289653
AT3G10015,0.1185061144933738
AT3G10020,1.662461707873197
AT3G10030,0.356990377171987
AT3G10035,0.1022361431632837
AT3G10040,0.5917326405693426
AT3G10050,0.4210461904977221
AT3G10060,0.4406673495644904
AT3G10070,0.367288318561579
AT3G10080,0.8608110379104051
AT3G10090,0.7015208386543801
AT3G10110,0.574676171652169
AT3G10113,0.1022361431632837
AT3G10116,0.1022361431632837
AT3G10120,1.0186836399144084
AT3G10130,0.9296914611530159
AT3G10140,0.5600507074444281
AT3G10150,0.10075254141967468
AT3G10160,0.36400875142076305
AT3G10180,0.3532142378924357
AT3G10185,0.2647888157911972
AT3G10190,0.6735999712641716
AT3G10195,0.14579316348750598
AT3G10200,0.4659250857853673
AT3G10210,0.6253939816617581
AT3G10220,0.433579113033842
AT3G10230,0.5151634828539154
AT3G10240,0.1022361431632837
AT3G10250,0.619214919843881
AT3G10260,0.8797408536236591
AT3G10270,0.3350292305388315
AT3G10280,0.1019935489625394
AT3G10290,0.27403150628243667
AT3G10300,0.4255497123222083
AT3G10310,0.527856539503685
AT3G10320,0.45970754214211706
AT3G10330,0.38265105260756316
AT3G10340,0.5484330453457076
AT3G10350,0.3462487959227435
AT3G10360,0.422973756233033
AT3G10370,0.4316397278119127
AT3G10380,0.32394384347291494
AT3G10390,0.27201262370401613
AT3G10400,0.4446272960478407
AT3G10405,0.48951251022731324
AT3G10410,0.7970022602368445
AT3G10415,0.1183923368415849
AT3G10420,0.3279120325291177
AT3G10430,0.2565114225733358
AT3G10439,0.1022361431632837
AT3G10440,0.3352487864220574
AT3G10450,0.617585133265919
AT3G10455,0.1022361431632837
AT3G10460,0.1022361431632837
AT3G10470,0.391893827734889
AT3G10480,0.39280972452421026
AT3G10490,0.27033136557337045
AT3G10500,0.39176832780438725
AT3G10510,0.1261930156868201
AT3G10520,0.5392485924104957
AT3G10525,0.4489957387384056
AT3G10527,0.1269256897346621
AT3G10530,0.6353296056479609
AT3G10540,0.5939953174098562
AT3G10550,0.3329900115742491
AT3G10560,0.15790719142671278
AT3G10570,0.146346520225408
AT3G10572,0.4245571473221931
AT3G10580,0.1260201202009234
AT3G10585,0.1022361431632837
AT3G10590,0.1058632904732585
AT3G10595,0.1022361431632837
AT3G10600,0.28714787344385306
AT3G10605,0.1435218401682488
AT3G10610,0.5475521270299417
AT3G10620,0.40466771530702594
AT3G10630,0.5131716863119441
AT3G10640,0.6739196307734285
AT3G10650,0.5770049531515018
AT3G10660,0.5063772558260791
AT3G10670,0.3547634973300129
AT3G10680,0.3166496109631698
AT3G10690,0.6004355718413723
AT3G10700,0.43445309920149594
AT3G10710,0.4053428105238486
AT3G10720,0.54116426520413
AT3G10730,0.3549746554139571
AT3G10740,0.6029982994752537
AT3G10745,0.3455505455048095
AT3G10750,0.2901863627836826
AT3G10760,0.4202043296976513
AT3G10770,0.6004089261167123
AT3G10780,0.42808815985853366
AT3G10790,0.1022361431632837
AT3G10800,0.539535700813269
AT3G10810,0.43722906414201834
AT3G10815,0.3476280127043946
AT3G10820,0.4203719019368944
AT3G10840,0.2707946157691782
AT3G10845,0.119128544589169
AT3G10850,0.4766954775372876
AT3G10860,0.9515720743485643
AT3G10870,0.36431343268805383
AT3G10880,0.4293441304787658
AT3G10890,0.120346024834497
AT3G10900,0.1022361431632837
AT3G10910,0.8489826454309194
AT3G10915,0.5947872190922647
AT3G10920,0.7328151325890073
AT3G10930,0.2981483448020651
AT3G10940,0.8809853300837271
AT3G10950,0.1022361431632837
AT3G10960,0.46078331397509653
AT3G10970,0.33767686209285375
AT3G10974,0.1022361431632837
AT3G10980,0.5883783955574096
AT3G10985,1.0506872592283636
AT3G10986,0.2737423367686362
AT3G10990,0.1022361431632837
AT3G11000,0.10134379978257319
AT3G11010,0.4804989158536521
AT3G11020,0.2702311897651477
AT3G11030,0.3827686384588288
AT3G11040,0.3413770903039654
AT3G11050,1.2626692837871278
AT3G11060,0.1022361431632837
AT3G11070,0.7797203860433694
AT3G11080,0.2622461538665013
AT3G11090,0.2103380626754163
AT3G11100,0.24673931742068744
AT3G11110,0.17368636397497259
AT3G11120,1.053782310762735
AT3G11130,0.9334187275496002
AT3G11150,0.3650941694248022
AT3G11160,0.1209515129948526
AT3G11165,0.1869005590634894
AT3G11170,0.47772981383290125
AT3G11180,0.2513620899797135
AT3G11200,0.5390964860504626
AT3G11210,0.8054564960647973
AT3G11220,0.4873782531320082
AT3G11230,0.5951582781387114
AT3G11240,0.5607795427223922
AT3G11250,0.676968207583857
AT3G11260,0.6973470976278704
AT3G11270,0.6190888129337306
AT3G11280,1.1977582685987789
AT3G11290,0.29288070670800126
AT3G11300,0.1022361431632837
AT3G11310,0.1022361431632837
AT3G11320,0.594501631689972
AT3G11325,0.20887745957831688
AT3G11330,0.5658803173278552
AT3G11340,1.0394828635754927
AT3G11350,0.1022361431632837
AT3G11370,0.5498405804463162
AT3G11380,0.1243579606894306
AT3G11385,0.4822726929126497
AT3G11390,0.3708077548984443
AT3G11395,0.11341497951967398
AT3G11397,0.53368646103445
AT3G11400,0.8004448563170097
AT3G11402,0.3659545454739347
AT3G11405,0.1022361431632837
AT3G11410,0.42637254395869756
AT3G11415,0.1521111299309812
AT3G11420,0.43376434345148973
AT3G11430,0.5425458739792609
AT3G11435,0.1022361431632837
AT3G11440,0.3129429012253502
AT3G11450,0.8699638243318304
AT3G11460,0.3138741582084828
AT3G11470,0.4141767902548309
AT3G11480,0.1022361431632837
AT3G11490,0.580072170708464
AT3G11500,0.6053100888079479
AT3G11510,0.7805603495463971
AT3G11520,0.5107899239045832
AT3G11530,0.5580265631933325
AT3G11540,0.7450611727801734
AT3G11550,1.2103755090978279
AT3G11560,0.37405493086152053
AT3G11570,0.2398247198433276
AT3G11580,0.4642919052095722
AT3G11590,0.5422567841998978
AT3G11591,0.3734494843927983
AT3G11600,0.591643392400175
AT3G11620,0.36401846137748056
AT3G11630,0.6378096951430603
AT3G11640,0.2397790614890787
AT3G11650,0.44072335096884435
AT3G11660,0.8425762321614374
AT3G11670,0.37343792456580904
AT3G11680,0.1022361431632837
AT3G11690,0.9811344777164251
AT3G11700,0.8347968473131554
AT3G11710,0.7162002374051177
AT3G11720,0.5270763966636509
AT3G11730,0.8786647593621391
AT3G11740,0.1022361431632837
AT3G11745,0.5710200632023593
AT3G11750,0.4264195395161055
AT3G11760,0.3647402023359506
AT3G11770,0.5165294020165665
AT3G11773,0.1130271265762651
AT3G11780,1.0356290155207668
AT3G11800,0.679446218390027
AT3G11810,0.5464131610546528
AT3G11820,0.4145376170769578
AT3G11825,0.1022361431632837
AT3G11830,0.771485153979349
AT3G11840,0.43201746574893063
AT3G11850,0.3216606048222923
AT3G11860,0.1196159694428006
AT3G11870,0.1022361431632837
AT3G11880,0.63483424122634
AT3G11890,0.45934957676874916
AT3G11900,0.5899186358593007
AT3G11910,0.6649018071453547
AT3G11920,0.1576582884822145
AT3G11930,1.6407533266271188
AT3G11940,0.796343115524484
AT3G11945,0.38225392718780027
AT3G11950,0.3852259056884942
AT3G11960,0.41822927194082204
AT3G11964,0.76293235179868
AT3G11980,0.1022361431632837
AT3G11990,0.1022361431632837
AT3G12000,0.1022361431632837
AT3G12010,0.5483866541243517
AT3G12020,0.4897862020896077
AT3G12030,0.5445054771572839
AT3G12040,0.4466412402402583
AT3G12050,0.39541210942682836
AT3G12060,0.1682064291454523
AT3G12070,0.3299830833718746
AT3G12080,0.49079105227008907
AT3G12090,0.6021751659530421
AT3G12100,0.4304859280889893
AT3G12110,0.7074813682193118
AT3G12120,0.8461274808926262
AT3G12130,0.5027982769112342
AT3G12140,0.4406646078636254
AT3G12145,0.5889985981600903
AT3G12150,0.42220524106514706
AT3G12160,0.10134379978257319
AT3G12170,0.678324928525045
AT3G12180,0.5100791955994364
AT3G12190,0.1022361431632837
AT3G12200,0.6976028809562287
AT3G12203,0.111455715300081
AT3G12210,0.4740055137642576
AT3G12220,0.507849460806247
AT3G12230,0.2441613456462407
AT3G12240,0.6269171068953122
AT3G12250,0.3864754911302289
AT3G12260,0.624720043719829
AT3G12270,0.6338292047012049
AT3G12280,0.5123246727511185
AT3G12290,0.5318155312542705
AT3G12300,0.5466977992990484
AT3G12320,0.3053103092254626
AT3G12340,0.6918819452492098
AT3G12345,0.2922340230222606
AT3G12350,0.29496342931592334
AT3G12360,0.26679334629115303
AT3G12370,0.6175400604919861
AT3G12380,0.3605916157567496
AT3G12390,0.6976822783372008
AT3G12400,0.3992751335427406
AT3G12410,0.2036333071346319
AT3G12420,0.1022361431632837
AT3G12430,0.1022361431632837
AT3G12440,0.1022361431632837
AT3G12460,0.1341172210688643
AT3G12470,0.1022361431632837
AT3G12480,0.4106820169670409
AT3G12490,0.8410632361735944
AT3G12500,1.1266182959065913
AT3G12502,0.12247212589032119
AT3G12510,0.17537231964391808
AT3G12520,0.36510938865998444
AT3G12530,0.31421961053190023
AT3G12540,0.488789207099097
AT3G12545,0.1022361431632837
AT3G12550,0.43590142092189
AT3G12560,0.43785128751097047
AT3G12570,0.5383756713955209
AT3G12580,1.3200018353844873
AT3G12585,0.1423162744390135
AT3G12587,0.702290224731867
AT3G12590,0.30735962380491527
AT3G12600,0.5689383754470172
AT3G12610,0.7043414077990267
AT3G12620,0.6219647631993401
AT3G12630,0.6110921720935099
AT3G12640,0.4733808344992167
AT3G12650,0.5977450631266088
AT3G12660,0.1022361431632837
AT3G12670,0.39529465849113987
AT3G12680,0.4964857848978217
AT3G12685,0.3338708355915891
AT3G12690,0.2123939091449131
AT3G12700,1.0387875294824958
AT3G12710,0.4042402378780222
AT3G12720,0.5708669650104096
AT3G12730,0.3436205325045823
AT3G12740,0.609484874959366
AT3G12750,0.550613954580214
AT3G12760,0.4723235544864368
AT3G12770,0.18711953151385238
AT3G12775,0.1022361431632837
AT3G12780,0.48090801410255923
AT3G12800,0.6676750822693922
AT3G12810,0.4404216371596178
AT3G12820,0.4243322275011833
AT3G12830,0.574308833518742
AT3G12833,0.2351613226369226
AT3G12835,0.1019935489625394
AT3G12840,0.1022361431632837
AT3G12850,0.1022361431632837
AT3G12860,0.8377302781408482
AT3G12870,0.46920455686048834
AT3G12880,0.11959615579051949
AT3G12890,0.1175629141539901
AT3G12900,0.2414921715522873
AT3G12910,0.1022361431632837
AT3G12915,0.30707330205413097
AT3G12920,0.39627041453849077
AT3G12930,0.5686002918492185
AT3G12940,0.1959520417088993
AT3G12950,0.6147839618783565
AT3G12955,0.5824563448111479
AT3G12960,1.0140918633252682
AT3G12965,0.9923039102973705
AT3G12970,0.47485350055308395
AT3G12977,0.5834257816352397
AT3G12980,0.6418154528198705
AT3G12990,0.31904569140228783
AT3G13000,0.3615655518387109
AT3G13010,0.1623392337393681
AT3G13020,0.3080092250556268
AT3G13030,0.4582849823376694
AT3G13040,0.6086712677758825
AT3G13050,0.28792671022858307
AT3G13060,0.6248119991800792
AT3G13061,0.10134379978257319
AT3G13062,0.4141557809763675
AT3G13065,0.22729826189133678
AT3G13070,0.778743438885205
AT3G13075,0.1022361431632837
AT3G13080,0.6044616543910205
AT3G13090,0.3434896221719729
AT3G13100,0.2400794238114103
AT3G13110,0.6872945388722416
AT3G13120,0.5377855203594024
AT3G13130,0.1701092665408267
AT3G13140,0.24175828525779908
AT3G13150,0.4506385909587296
AT3G13160,0.7640540467084245
AT3G13170,0.3267925982006059
AT3G13175,0.5725228514445209
AT3G13180,0.38288349103803243
AT3G13190,0.4538665917945507
AT3G13200,0.5168571402628452
AT3G13210,0.12244638027052691
AT3G13220,0.1019935489625394
AT3G13222,0.4084200754363484
AT3G13224,0.32969901174426797
AT3G13225,0.21780612101620137
AT3G13226,0.49442155465784327
AT3G13227,0.1022361431632837
AT3G13228,0.1022361431632837
AT3G13229,0.1019935489625394
AT3G13230,0.7707335597320912
AT3G13235,0.5637972446010572
AT3G13240,0.5166908505544779
AT3G13275,0.34800064998404534
AT3G13276,0.1109421273538837
AT3G13277,0.6048331398653705
AT3G13280,0.1022361431632837
AT3G13290,0.38793860240483224
AT3G13300,0.8151927355700568
AT3G13310,0.7736159393706066
AT3G13320,0.5436367669870792
AT3G13330,0.4774446829806889
AT3G13340,0.5740679537908836
AT3G13350,0.49379236925995396
AT3G13360,0.5355826139045956
AT3G13370,0.2302051428862332
AT3G13380,0.2811670910879821
AT3G13390,0.1022361431632837
AT3G13400,0.25335938315681217
AT3G13403,0.1739499872669888
AT3G13404,0.2393953772621668
AT3G13405,0.3260067785016846
AT3G13410,0.9717191068442541
AT3G13420,0.3247303475882195
AT3G13430,0.42133711749631836
AT3G13432,0.7406127191463348
AT3G13433,0.1019935489625394
AT3G13435,1.5845399727959002
AT3G13437,0.6010693962785614
AT3G13440,0.41418986269727753
AT3G13445,0.48641862642288825
AT3G13450,0.404906687003007
AT3G13460,0.8944221575818807
AT3G13470,0.7934933623344771
AT3G13480,0.4196644582673889
AT3G13490,0.6500939130807476
AT3G13500,0.1704914613228776
AT3G13510,0.6209371806330712
AT3G13520,0.8012099660023231
AT3G13525,0.2572790623861478
AT3G13530,0.3277891943090692
AT3G13540,0.1022361431632837
AT3G13550,0.46534160547623427
AT3G13560,0.46095548515494444
AT3G13570,0.3943603778715732
AT3G13580,0.8322183691266256
AT3G13590,0.3108953463854055
AT3G13600,0.5078805191393918
AT3G13610,0.8780020072665145
AT3G13620,0.43519771106412686
AT3G13630,0.1022361431632837
AT3G13640,0.3181699495980078
AT3G13650,1.015778192529332
AT3G13660,0.3257628600919456
AT3G13662,0.1022361431632837
AT3G13670,0.5003008952431993
AT3G13672,0.5987397135778151
AT3G13674,0.5648045192012184
AT3G13677,0.43323365014155846
AT3G13680,0.11951772865108089
AT3G13682,0.28439210498848316
AT3G13690,0.3952390592720221
AT3G13700,0.7524529278361568
AT3G13710,0.8087880899856063
AT3G13720,0.9541577396247853
AT3G13724,0.2326648821747644
AT3G13730,0.5418863565507706
AT3G13740,0.4269529639621043
AT3G13750,0.6204372093699195
AT3G13760,0.6101859541849436
AT3G13770,0.3089211538579898
AT3G13772,0.6655193622733668
AT3G13780,0.4050236510166899
AT3G13782,0.43739991471488415
AT3G13784,1.2224954320598629
AT3G13790,0.5733434687231336
AT3G13800,0.5601252732579227
AT3G13810,0.6457793442464779
AT3G13820,0.1019935489625394
AT3G13830,0.1022361431632837
AT3G13840,0.4084751032571605
AT3G13845,0.706325302940124
AT3G13850,0.1022361431632837
AT3G13855,0.11689104902524709
AT3G13857,0.4722537954138082
AT3G13860,0.683825591007804
AT3G13870,0.5330663201401906
AT3G13880,0.23983288984937368
AT3G13882,0.6297588955794593
AT3G13890,0.1022361431632837
AT3G13898,0.328123309206484
AT3G13900,0.3247250763495803
AT3G13910,0.9872021311468608
AT3G13920,0.65860885406039
AT3G13930,0.6182259425681311
AT3G13940,0.8907069674874156
AT3G13950,0.7034616202971534
AT3G13960,0.32065138308731467
AT3G13970,0.42048799083215327
AT3G13980,0.6687163362997153
AT3G13990,0.6683969606919509
AT3G14000,0.4232199824171502
AT3G14010,0.5338214809536617
AT3G14020,0.3803546986295094
AT3G14030,0.1016524999438922
AT3G14040,0.1102106400830858
AT3G14050,0.45046826513572097
AT3G14060,0.3929921810317111
AT3G14067,0.9527588499884769
AT3G14070,0.4806949000349115
AT3G14075,0.25009028570595804
AT3G14080,0.5791320820639533
AT3G14090,0.2461947347311213
AT3G14100,0.6193318372393777
AT3G14110,0.37456015535626985
AT3G14120,0.7009920855993623
AT3G14130,0.363307185954793
AT3G14140,0.2191635437084401
AT3G14150,0.5128085351187135
AT3G14160,0.4253111633536084
AT3G14170,0.3289045473857127
AT3G14172,0.34628095895375965
AT3G14180,0.36444444884927224
AT3G14185,0.4791839741827197
AT3G14190,0.5203273653205439
AT3G14200,0.3456163557335101
AT3G14205,0.3827075280525297
AT3G14210,0.16053863827620019
AT3G14220,0.39090627704963543
AT3G14225,0.2440366417580727
AT3G14230,0.47740769712789644
AT3G14240,0.6890851451753226
AT3G14250,0.1155905064924542
AT3G14260,1.1682286311345464
AT3G14270,0.5052653167588688
AT3G14280,1.1886131234832578
AT3G14290,0.7197046090584551
AT3G14300,0.1022361431632837
AT3G14310,1.0467665367066377
AT3G14320,0.18956274468171438
AT3G14330,0.3777301363001993
AT3G14340,0.48311326473321564
AT3G14350,1.3036593940197292
AT3G14360,0.3260689802079345
AT3G14362,1.017152982872496
AT3G14370,0.5452912413834461
AT3G14380,0.17214130082256648
AT3G14385,0.1022361431632837
AT3G14390,0.5569486487690156
AT3G14395,1.327775056620344
AT3G14400,0.6242283362647564
AT3G14410,0.6760326911461811
AT3G14415,0.7466266814561011
AT3G14420,1.235140565313132
AT3G14430,0.8675684246605777
AT3G14440,0.3902155563571335
AT3G14450,0.2158323914970269
AT3G14452,0.1296079901813998
AT3G14460,0.3904688564929401
AT3G14463,0.1800559999028663
AT3G14467,0.1690464868619304
AT3G14470,0.4334421284965742
AT3G14475,0.1019935489625394
AT3G14480,0.1022361431632837
AT3G14490,0.1085792859214499
AT3G14510,0.5331861354732454
AT3G14520,0.11896593899801379
AT3G14530,0.8631593871208757
AT3G14540,0.5063802309978859
AT3G14550,0.4483431854029249
AT3G14560,0.9655441091189562
AT3G14570,0.6157960360972394
AT3G14580,0.35325415878625765
AT3G14590,0.3665594632031409
AT3G14595,0.9569053198272137
AT3G14600,0.9032708773626035
AT3G14610,0.46243306431873155
AT3G14620,0.3650078573427461
AT3G14630,0.1216791801432262
AT3G14640,0.1838608991927404
AT3G14650,0.5680304495778318
AT3G14660,0.6689062339402984
AT3G14670,0.1022361431632837
AT3G14680,0.885857591198247
AT3G14690,0.47397137624094443
AT3G14700,0.16733154778307568
AT3G14710,0.11408913707744178
AT3G14720,0.43641078884299367
AT3G14730,0.3459292294551664
AT3G14735,0.11688810486286319
AT3G14740,0.4103076394772928
AT3G14750,0.2981204851438496
AT3G14760,0.1343747501758471
AT3G14770,0.5900061248826236
AT3G14780,0.6082395534660042
AT3G14790,0.5589111103315877
AT3G14810,0.4930219292914907
AT3G14820,0.1019935489625394
AT3G14830,0.42672728857989994
AT3G14840,0.7727374959450167
AT3G14850,0.6090791661731119
AT3G14855,0.11363875924255648
AT3G14860,0.5686656583474506
AT3G14870,0.3196876761487561
AT3G14880,0.6355569744170426
AT3G14890,0.33908640724413786
AT3G14900,0.3456367993686495
AT3G14910,0.32206907767962434
AT3G14920,0.530378489440344
AT3G14930,0.39583002286842295
AT3G14940,0.7598944281774744
AT3G14950,0.1654521921324619
AT3G14960,0.466062612780334
AT3G14970,0.1022361431632837
AT3G14980,0.3845555799470877
AT3G14981,0.10075254141967468
AT3G14990,0.8136660387138241
AT3G15000,0.6395662650736684
AT3G15010,0.46787820921627965
AT3G15020,0.5754635513853477
AT3G15030,0.5276959013513839
AT3G15040,0.5268029640995024
AT3G15050,0.3322665999460044
AT3G15060,0.5470492519611244
AT3G15070,0.5299119746351026
AT3G15080,0.5880191061254814
AT3G15090,0.595122796171351
AT3G15095,0.42649101877472506
AT3G15110,0.3376475540536179
AT3G15111,0.1022361431632837
AT3G15115,0.5475936217502173
AT3G15120,0.5489457408242884
AT3G15130,0.2709619587333969
AT3G15140,0.5346491541920741
AT3G15150,0.2771303644977293
AT3G15160,0.3214918657032848
AT3G15170,0.19987596625213522
AT3G15180,0.4647729544268655
AT3G15190,0.3709098811578584
AT3G15200,0.2794915762692248
AT3G15210,0.626835434736896
AT3G15220,0.3342281701892012
AT3G15240,0.8248028524170511
AT3G15250,0.39770083010947266
AT3G15251,0.1031582909144255
AT3G15260,0.8543320592588644
AT3G15270,0.1368918020948138
AT3G15280,0.4650124026171551
AT3G15290,0.6315106502389165
AT3G15300,0.439721151072624
AT3G15340,0.2528548542858488
AT3G15350,0.5149544157079845
AT3G15351,0.5797052798185613
AT3G15352,0.42141937354380843
AT3G15353,1.3537136346822012
AT3G15354,0.3028148940418732
AT3G15355,0.47151893462724587
AT3G15356,0.6867546161255973
AT3G15357,0.9519169157047167
AT3G15358,0.3698925776190706
AT3G15359,0.1130774633995806
AT3G15360,0.48467799875388046
AT3G15370,0.1022361431632837
AT3G15380,0.5383246154841205
AT3G15390,0.4456644311273117
AT3G15395,0.7595871933152378
AT3G15400,0.2455400916141381
AT3G15410,0.42396427435408635
AT3G15420,0.863593448113861
AT3G15430,0.5930787436150676
AT3G15440,0.1805920846592907
AT3G15450,2.2511690750843254
AT3G15460,0.782289183472597
AT3G15470,0.42405488653994394
AT3G15480,0.7308405332048558
AT3G15490,0.1022361431632837
AT3G15500,0.4920271436477175
AT3G15510,0.5320563260329462
AT3G15518,0.24962097045373288
AT3G15520,0.44760162731253916
AT3G15530,0.46042868157873496
AT3G15534,0.3822272274655248
AT3G15536,0.1022361431632837
AT3G15540,0.4930895927269904
AT3G15548,0.1022361431632837
AT3G15550,0.3851344574189002
AT3G15570,0.20900710561113142
AT3G15578,0.1022361431632837
AT3G15580,0.5852882664079648
AT3G15590,1.0028994498474668
AT3G15604,0.1022361431632837
AT3G15605,0.13464489405424607
AT3G15610,0.8090964050071068
AT3G15620,0.39799665421513974
AT3G15630,1.2314061517216848
AT3G15635,0.1022361431632837
AT3G15640,0.5249853524741979
AT3G15650,0.629989879076335
AT3G15660,0.8629278422557727
AT3G15670,1.80116479428408
AT3G15680,0.8743332093568842
AT3G15690,0.4780431943283021
AT3G15700,0.3547314280237981
AT3G15710,0.7490223796329611
AT3G15720,0.3937286041686078
AT3G15730,0.6282920649038832
AT3G15740,0.1616744950233228
AT3G15750,0.4577811240930464
AT3G15760,0.3057155103163958
AT3G15770,0.5313228963900173
AT3G15780,0.36524476750187534
AT3G15790,0.4958935384672098
AT3G15800,0.2515757460280401
AT3G15810,0.9117556787915324
AT3G15820,0.4038993726572049
AT3G15830,0.2783303051353721
AT3G15840,0.2751374134626602
AT3G15850,0.48696466652370507
AT3G15860,0.1022361431632837
AT3G15870,0.1212609398557392
AT3G15880,0.44155834788710346
AT3G15890,0.4414697173807044
AT3G15900,0.3248179343163949
AT3G15909,0.1022361431632837
AT3G15910,0.1022361431632837
AT3G15920,0.42961094984228576
AT3G15930,0.1022361431632837
AT3G15940,0.3440512981872794
AT3G15950,0.7140582150772381
AT3G15960,0.1608603146335035
AT3G15970,0.4415513675557692
AT3G15980,0.570983197310875
AT3G15990,0.5704173699409341
AT3G16000,0.37704263999890525
AT3G16010,0.2785899432383008
AT3G16020,0.3288860177633284
AT3G16030,0.27879819217151347
AT3G16040,0.1914461188049315
AT3G16050,0.4326463153285721
AT3G16060,0.35673252864372285
AT3G16070,0.921294775587805
AT3G16080,0.5948049377971492
AT3G16090,0.45521569828646313
AT3G16100,0.4258329962664862
AT3G16110,0.4693101210634589
AT3G16117,0.1022361431632837
AT3G16120,0.891553656538362
AT3G16130,0.1022361431632837
AT3G16140,0.3212841877858658
AT3G16150,0.4451620648559991
AT3G16160,0.1905408394732713
AT3G16170,0.4481272862233776
AT3G16175,0.2296224143522763
AT3G16180,0.8241101928409583
AT3G16190,0.4653382367924137
AT3G16200,0.3675291657858344
AT3G16210,0.4726033796347058
AT3G16220,0.5986974697955454
AT3G16230,0.8067641921574359
AT3G16240,0.8696544775525554
AT3G16250,0.1764640488531949
AT3G16260,0.2697741793132727
AT3G16270,0.4656926017464067
AT3G16280,0.5052730173098037
AT3G16290,0.36182691626319047
AT3G16300,0.40443222942680007
AT3G16310,0.5333258316980902
AT3G16320,0.4433420849122418
AT3G16330,0.8083502637675235
AT3G16340,0.6473875168671739
AT3G16350,0.6305447781988636
AT3G16360,0.2984795668084574
AT3G16370,1.1947861449709873
AT3G16380,0.140426344993114
AT3G16390,0.4401899009893939
AT3G16400,1.4893077460112198
AT3G16410,1.1142971775875639
AT3G16420,1.2491795399897194
AT3G16430,1.037380678001592
AT3G16432,0.1022361431632837
AT3G16440,0.4114523267407961
AT3G16450,2.5014205035780557
AT3G16460,0.6015657266307897
AT3G16470,1.234721652307093
AT3G16480,0.6250005471375193
AT3G16490,0.21906963659313297
AT3G16500,1.0304321766201687
AT3G16510,0.3044066677925843
AT3G16520,0.4358380298328841
AT3G16525,0.1022361431632837
AT3G16530,1.1423046600473836
AT3G16540,0.1607738001609618
AT3G16550,0.1022361431632837
AT3G16552,0.10075254141967468
AT3G16555,0.1485373027566873
AT3G16560,0.7033395141127742
AT3G16565,0.28646199820301577
AT3G16570,0.5836187302736677
AT3G16580,0.1492128513753792
AT3G16590,0.23697501422086809
AT3G16600,0.1022361431632837
AT3G16610,0.28916479720608257
AT3G16620,0.5932476695841746
AT3G16630,0.3708037470681579
AT3G16640,0.7384961822091825
AT3G16650,0.3338133869494696
AT3G16660,0.1019935489625394
AT3G16670,0.1022361431632837
AT3G16680,0.1022361431632837
AT3G16690,0.7193610093043339
AT3G16700,0.6445142659730256
AT3G16710,0.3393955366581167
AT3G16712,0.18415168810182228
AT3G16720,0.48159922589017223
AT3G16730,0.3511351114204842
AT3G16740,0.36165302366846097
AT3G16750,0.3071160125987946
AT3G16760,0.5762842900783421
AT3G16770,1.687266410086087
AT3G16780,0.9677649797489254
