Gene,spaceflight_effect,standard_error,t_statistic,p_value,adjusted_p_value,significant
AT1G33800,-0.04458852840728622,0.05410501992369633,-0.8241107473977256,0.4168416991818468,0.8300419790075174,False
AT5G39580,0.03349365357042541,0.04064367747398542,0.8240802912547348,0.41685871380199524,0.8300419790075174,False
AT5G24680,-0.026266029294920237,0.03187485893318993,-0.8240359384797322,0.4168834926829377,0.8300419790075174,False
AT5G42970,0.03128656083066955,0.03796747748158424,0.8240358039547083,0.4168835678403846,0.8300419790075174,False
AT5G36220,-0.021441268789766488,0.026021536144175288,-0.8239816692976423,0.41691381287949864,0.8300510463596082,False
AT5G22510,-0.025744979714336355,0.031247720425188114,-0.8238994513527419,0.4169597506641421,0.8300913540087355,False
AT2G06275,0.006241072498916367,0.007576630159606815,0.823726692136738,0.41705628699358144,0.8302323830237599,False
AT2G23340,-0.0320527984579832,0.03892183595184607,-0.8235171253904566,0.4171734096948784,0.8304143733492593,False
AT4G18260,-0.03811565580512463,0.04630217384845721,-0.8231936567357225,0.41735423004174715,0.8306974055037394,False
AT1G17020,0.032381995008196246,0.039338124781093886,0.8231707837725708,0.4173670179684361,0.8306974055037394,False
AT4G28780,0.008100089641165091,0.009841694916442798,0.8230380752437308,0.41744121809807283,0.8307939088044004,False
AT2G40925,0.007954779027804264,0.009666629737819142,0.8229113189969887,0.41751209783450055,0.8308837923581693,False
ATMG00650,0.03738058216169031,0.045428498823845226,0.8228443186431994,0.4175495662072406,0.8309071775430978,False
AT2G30420,0.0066213665491719875,0.008047798604139626,0.8227550010714842,0.41759951820804153,0.8309554002453416,False
AT5G42660,-0.0310058361070382,0.0376948274291983,-0.8225488275619792,0.41771483756964056,0.831133571366386,False
AT3G49160,-0.018113470862668266,0.022022378312236503,-0.8225029379594168,0.4177405077662181,0.831133571366386,False
AT2G33760,0.020631920993429607,0.025088595220112597,0.8223625441128629,0.4178190488005772,0.8312386482572567,False
AT2G27330,0.03619291170379406,0.04401490521135484,0.8222876212046711,0.4178609669454844,0.8312708565384924,False
AT4G00955,-0.0282491939416436,0.034365679460681926,-0.822017617139325,0.4180120514805025,0.8315202174167932,False
AT5G65925,-0.03622989398181793,0.04407689912238338,-0.8219701182068742,0.4180386336777858,0.831521899618025,False
AT2G30380,0.020984894570282478,0.025535116078596064,0.8218053329263049,0.41813086188385046,0.8316541502465726,False
AT2G30220,0.01663837391581377,0.020248150710864887,0.8217231367645758,0.41817687074232385,0.8316944608688053,False
AT4G33170,-0.02053555202588323,0.02499226790839478,-0.8216762120649899,0.4182031379992426,0.8316955057009435,False
AT3G61571,-0.007510849479316995,0.009142039704341477,-0.8215726164206174,0.41826113184075864,0.8317420779368778,False
AT5G23130,0.021971536921722237,0.02674463359922859,0.8215306760589149,0.4182846118796348,0.8317420779368778,False
AT5G16410,0.013345526863817903,0.016245994958476756,0.8214656534073672,0.4183210160060028,0.8317420779368778,False
AT5G09860,0.024639586652076446,0.02999521969748685,0.8214504477905483,0.4183295294337263,0.8317420779368778,False
AT4G32850,0.02402060329800132,0.029243932563368682,0.8213875902617088,0.41836472369038463,0.8317445353661941,False
AT4G37970,-0.025049328132372914,0.030497518050983358,-0.8213562851408895,0.41838225227556985,0.8317445353661941,False
AT5G10630,0.024211405696286964,0.029479921931432028,0.8212845933785301,0.4184223961526427,0.8317731617114213,False
AT1G72360,-0.027477675523446835,0.03346246982302903,-0.8211490565031924,0.4184982966990874,0.8317993831166091,False
AT5G43640,0.01364141359325305,0.016612941615588774,0.8211317362635293,0.41850799663572036,0.8317993831166091,False
AT3G48280,-0.016524858413318813,0.020124702391182893,-0.8211231198409544,0.4185128221840229,0.8317993831166091,False
AT3G16610,0.022064435546441732,0.02687255669209078,0.821076900097705,0.4185387077159844,0.8317996621514264,False
AT3G09190,-0.02152791147456267,0.026225568091146116,-0.8208749339477837,0.4186518312341117,0.8319733063933396,False
AT3G46617,-0.018185748800482234,0.022156994836885022,-0.8207678403304132,0.4187118232731613,0.8320413492916274,False
AT1G57800,0.0062872261006912955,0.00766381947199097,0.820377635938487,0.41893045431339065,0.8323417626850385,False
AT2G46200,0.03303751831421352,0.040271972199721874,0.8203600794708952,0.418940292844965,0.8323417626850385,False
AT3G55935,0.0066114429597158115,0.00805988859470302,0.8202896208839497,0.41897977882586734,0.8323417626850385,False
AT3G63088,0.01564067103489212,0.019067411536611605,0.8202828687501839,0.41898356293758676,0.8323417626850385,False
AT1G32470,-0.04088282137033617,0.04984080061073733,-0.8202681511807152,0.41899181120769646,0.8323417626850385,False
AT5G25310,-0.01619570402901443,0.01974746280243577,-0.8201410070268246,0.4190630716858013,0.8323844766433756,False
AT1G33040,0.0294066651746953,0.03585615200888679,0.8201288628910036,0.4190698785022822,0.8323844766433756,False
AT3G09032,-0.02494410425827589,0.030416230890048135,-0.8200918893746737,0.4190906026666808,0.8323844766433756,False
AT4G31390,-0.021682680754497245,0.02644417350335034,-0.8199417066958119,0.4191747886575894,0.8325005069300501,False
AT3G10590,-0.009847932744061285,0.012011988556157047,-0.8198420018485182,0.41923068472516317,0.8325603413107934,False
AT5G48370,-0.01736810849284679,0.02118776512530271,-0.8197234767392039,0.41929713773281985,0.8326411323300354,False
AT4G26260,0.021175730133605474,0.025838057775670758,0.8195558008831704,0.419391159050971,0.8327766552626036,False
AT5G37630,-0.022994600252051446,0.02805908988737193,-0.8195062756615007,0.41941893195731156,0.8327806214730076,False
AT1G08120,0.008906958985589804,0.010869956400340294,0.8194107370394754,0.4194725116211501,0.8328358248612879,False
AT2G37070,0.02440525859605452,0.0297948891714653,0.8191088899712219,0.41964182040376313,0.8331157127674005,False
AT2G19610,0.013483486263597258,0.01646199694002054,0.8190674747859863,0.41966505386392156,0.8331157127674005,False
AT4G21745,-0.03314091599280336,0.04047362010886741,-0.8188275697518463,0.4197996536139929,0.8331843082442513,False
AT3G15251,0.006959381557104427,0.008499320464880857,0.8188162319400182,0.41980601540395124,0.8331843082442513,False
AT5G50180,0.04422346894927924,0.054009369682484314,0.818811054623755,0.419808920481613,0.8331843082442513,False
AT1G34844,-0.014987965075514286,0.018305244159626102,-0.8187798504524524,0.41982642992128,0.8331843082442513,False
AT3G13682,-0.018400729883207997,0.022473458132475845,-0.8187760768609773,0.4198285474083509,0.8331843082442513,False
AT5G10080,0.026181415839264727,0.03198053456989954,0.8186672359100271,0.4198896245162824,0.8332543380932724,False
AT3G26237,0.007919203008524894,0.009676588508875884,0.8183879061573175,0.4200463981878457,0.8334234789658588,False
AT5G14460,-0.01915918047036584,0.023411566225829874,-0.8183638926825667,0.42005987742990164,0.8334234789658588,False
AT1G49940,0.014582206769544852,0.01781917808569898,0.8183433994213233,0.4200713809178502,0.8334234789658588,False
AT5G10760,0.00745013530400817,0.009104054960054743,0.8183315387150708,0.4200780387804949,0.8334234789658588,False
AT3G24790,0.009421908905099695,0.011515066846276808,0.8182244211761655,0.42013817086404065,0.8334915978414768,False
AT1G74510,-0.030959096220913418,0.03784100847655356,-0.8181361297518219,0.42018773862584397,0.8335198705792118,False
AT5G07825,-0.0061761292426968355,0.0075492915305225205,-0.8181071320038634,0.42020401906571553,0.8335198705792118,False
AT5G12990,0.009427765784862006,0.011525629974648772,0.8179826877662107,0.4202738912351913,0.8336072903135734,False
AT1G65240,-0.01102512928800161,0.013480421168414646,-0.8178623761276897,0.4203414498993933,0.8336632021793373,False
AT5G47140,-0.026472840977169284,0.03236919441198937,-0.8178405875730997,0.42035368555831454,0.8336632021793373,False
AT1G74420,0.016597892290095985,0.020295956750351302,0.8177930458887429,0.4203803840028643,0.8336649783174898,False
AT1G02965,-0.007530830556946627,0.009209701871570018,-0.8177062256699101,0.4204291431844577,0.8337105006534489,False
AT5G22280,0.04300966535194851,0.05261163446363446,0.8174934268897709,0.4205486681093046,0.8337944723125333,False
AT3G07060,0.023984714986965024,0.029339764297525533,0.8174815156571608,0.4205553590380515,0.8337944723125333,False
AT1G73770,0.028339774868203903,0.034669147724315376,0.8174350028318598,0.42058148744373164,0.8337944723125333,False
AT1G50010,0.037094693567512244,0.045380821002202996,0.8174090452376676,0.42059606946211525,0.8337944723125333,False
AT1G17760,0.026765430393577275,0.032746172212407595,0.8173605824816311,0.42062329488746414,0.8337944723125333,False
AT3G24810,-0.02072672029292831,0.025358278522339836,-0.8173551794798977,0.4206263302554081,0.8337944723125333,False
AT1G18280,0.014492858361729501,0.01773680311272978,0.8171065704240644,0.42076601172086875,0.8340128887321687,False
AT5G22620,0.025615769148705753,0.03135202905282907,0.8170370442545344,0.42080508026670965,0.8340128887321687,False
AT1G44191,0.007553342201339288,0.009244976442061213,0.8170212491807317,0.42081395623856555,0.8340128887321687,False
AT4G30600,0.02973345061188887,0.03639658333285041,0.816929719473212,0.42086539323405286,0.8340636686498812,False
AT5G64510,-0.031894267720359123,0.039044187044276736,-0.8168762147407631,0.4208954631173137,0.8340720999667128,False
AT1G63105,-0.008355646110712786,0.010230055187941019,-0.8167742946843778,0.4209527462934259,0.8341344544614718,False
AT2G27750,-0.0065510616161667526,0.008025366962555841,-0.816294338530837,0.42122256582633477,0.8346179246463296,False
AT4G09432,-0.015683466241251928,0.019214414659581982,-0.8162344010532105,0.42125626871383615,0.8346335184813474,False
AT5G16080,-0.01690857597113162,0.02072031290722753,-0.8160386402868307,0.42136635675679035,0.8348004427554047,False
AT4G15540,0.034009255187125366,0.041682362416867916,0.8159147710246525,0.4214360250779985,0.83488727293182,False
AT1G63000,-0.035335667722937426,0.043318642977658105,-0.81571502000102,0.4215483869102528,0.8349723134705574,False
AT1G66080,-0.01883530222933885,0.023091437260225525,-0.815683407536621,0.42156617091699367,0.8349723134705574,False
AT4G03705,-0.007627740130046119,0.009351407146330067,-0.815678326340395,0.42156902945389624,0.8349723134705574,False
AT5G59010,0.029903285906415007,0.0366644925936837,0.8155925199293917,0.42161730351760957,0.8349723134705574,False
AT4G13450,0.0060829792940535555,0.007458420385122837,0.8155854698385134,0.4216212699994928,0.8349723134705574,False
AT5G56750,-0.03459740100396658,0.04242289452617278,-0.8155360776389675,0.4216490594039139,0.8349723134705574,False
AT1G51450,0.02456911170236828,0.030127657703373868,0.8155002272087315,0.421669230547299,0.8349723134705574,False
AT4G02660,0.020711367712137017,0.025398044509850694,0.8154709589592247,0.4216856986876439,0.8349723134705574,False
AT2G17800,0.03675857471284264,0.045080881155691775,0.8153916642820903,0.4217303168104335,0.8350094868138433,False
AT1G55520,-0.03563966043267065,0.04371438552818971,-0.8152844882078468,0.4217906280850117,0.835077725522314,False
AT4G03925,-0.022322750457130686,0.02738733165359647,-0.8150757707788334,0.4219080951060078,0.835214340471865,False
AT3G08990,-0.020039821716566753,0.024586626008789966,-0.8150700185296802,0.4219113327816184,0.835214340471865,False
AT2G05590,0.02944797105933429,0.036133172031253824,0.814984387029816,0.42195953261741975,0.835258579790235,False
AT5G58350,-0.02952527166047295,0.03623476576051246,-0.8148326901190759,0.42204492738011345,0.8353764356260543,False
AT4G05110,0.03400216318887941,0.041737431790893446,0.8146683140264089,0.4221374716925392,0.835508427647283,False
AT5G01420,-0.019060871334290092,0.02340582013021382,-0.8143645994136743,0.4223084970640952,0.835759650332307,False
AT4G01870,0.0412767308022893,0.050688613243555634,0.8143195909494935,0.4223338455162681,0.835759650332307,False
AT4G38660,-0.03885406974405984,0.04771481599543782,-0.8142978010807966,0.42234611775558506,0.835759650332307,False
AT3G28380,-0.0129395105000924,0.015891144820657423,-0.8142591768009,0.42236787181979973,0.835759650332307,False
AT2G38780,0.023358960626926294,0.02869888152930808,0.8139327869997821,0.4225517295450557,0.8360722536512465,False
AT4G34215,0.028965381134848853,0.03559076492590161,0.8138454229672638,0.4226009507192493,0.8361184394848884,False
AT5G07880,-0.017903084523619692,0.022005731382536062,-0.8135646215252693,0.4227591791269956,0.8363482513575343,False
AT2G14255,-0.02547644437945041,0.03131536078065214,-0.8135446549027389,0.42277043148387505,0.8363482513575343,False
AT1G31750,0.022282883111872997,0.027391324556200414,0.8135014816882578,0.42279476274173167,0.8363482513575343,False
AT2G30984,-0.006986042644985771,0.008589280700907266,-0.8133443169749769,0.4228833438330187,0.836448106914799,False
AT3G15870,0.0072807834431770175,0.008951929086113997,0.8133200534922448,0.422897020225115,0.836448106914799,False
AT4G12540,0.02349628741441897,0.02889296156757718,0.8132183805202511,0.4229543323389698,0.8365083532592495,False
AT3G63470,-0.031220330951335556,0.03839316664064521,-0.8131741578795411,0.42297926172881734,0.8365083532592495,False
AT1G29330,0.02487816257020554,0.030597285633237336,0.813083973147631,0.42303010389067763,0.8365576953485068,False
AT3G27831,0.0072130111207449644,0.008873560946847124,0.8128654509673288,0.4231533126721668,0.8366819771793482,False
AT2G04940,0.026948379680992302,0.033152914786745764,0.8128509922682883,0.42316146566327595,0.8366819771793482,False
AT2G42810,0.03807061640698883,0.046836848015074484,0.8128347235222952,0.4231706394220721,0.8366819771793482,False
AT2G21980,-0.006756069541740049,0.008313723748333708,-0.812640610423716,0.423280107035958,0.8368472021921899,False
AT4G09870,0.009621641239824289,0.011842426502284146,0.8124721093239198,0.42337514525645764,0.8369838810555522,False
AT1G44125,-0.017547923476813374,0.02160018480350237,-0.8123969140286271,0.42341756125845853,0.8370165190100058,False
AT5G19080,-0.02613058113541528,0.032170915846598896,-0.8122423763132562,0.4235047407950409,0.8370832891482712,False
AT5G55060,-0.020424041851907913,0.025147490941778282,-0.8121701643791762,0.42354548159148364,0.8370832891482712,False
AT2G01300,-0.02078048576147951,0.02558654334095749,-0.8121646400049389,0.4235485984529639,0.8370832891482712,False
AT1G21100,0.04158721551482621,0.051212151575056326,0.8120575729741828,0.4236090086512108,0.8370832891482712,False
AT4G03845,0.006696905587773209,0.008246974991990392,0.8120438820631034,0.4236167338275146,0.8370832891482712,False
AT2G39445,-0.029336512995242866,0.03612837054943038,-0.8120076424455683,0.42363718266222117,0.8370832891482712,False
AT3G13180,-0.025504857719007096,0.03141196142053204,-0.8119473145136413,0.4236712250979438,0.8370832891482712,False
AT5G46460,0.019432855898675726,0.023934299408020523,0.8119249938088292,0.423683820871309,0.8370832891482712,False
AT3G14420,0.047098469200111244,0.05800848725527244,0.8119237619979554,0.4236845159999282,0.8370832891482712,False
AT4G34270,0.029720180329193505,0.036615811941552744,0.8116761244195199,0.4238242757385701,0.8373082135769513,False
AT1G74360,0.028378969020529204,0.03496825590068402,0.8115637537408344,0.42388770399101083,0.8373823190611782,False
AT5G38680,0.009915423131568492,0.012220020906848558,0.8114080333538151,0.4239756109029286,0.8375047696663439,False
AT1G19690,0.02858651352521315,0.03524114064660243,0.8111687930841466,0.42411068816543207,0.8377203780605823,False
AT5G55070,-0.03557273875628944,0.0438651145268883,-0.8109573892593891,0.42423007079305786,0.8379049613187985,False
AT3G22380,0.04737482583705835,0.05842409790528184,0.8108781741716105,0.42427480997015343,0.8379421013097186,False
AT4G05405,-0.00637759484729525,0.007866105709649091,-0.810769023796879,0.4243364607931333,0.8380126351934808,False
AT1G72175,0.031340021182537876,0.038667266867578216,0.8105052081872355,0.42448549315381795,0.838238477667669,False
AT2G08315,0.008441197386100809,0.010415350878123956,0.8104573225497769,0.4245125477393494,0.838238477667669,False
AT3G25040,-0.04084597491829903,0.05040044716560733,-0.81042881988896,0.42452865177121135,0.838238477667669,False
AT5G41130,-0.023715018348834063,0.029267397476660035,-0.8102879105580246,0.42460827121488404,0.8382726346324959,False
AT5G25790,-0.016475506585783006,0.02033353214889403,-0.8102628930940133,0.42462240805075074,0.8382726346324959,False
AT5G60285,0.0079264391331304,0.009782900124923374,0.810234085180593,0.4246386871480536,0.8382726346324959,False
AT3G45150,-0.007072316240616994,0.008729409367516205,-0.8101712203960132,0.4246742128174282,0.8382726346324959,False
AT3G03010,0.027796821681712325,0.03431142990964145,0.8101330010120467,0.42469581196030987,0.8382726346324959,False
AT4G36808,-0.021195462491904193,0.02616395139839036,-0.8101017376606259,0.42471348050327934,0.8382726346324959,False
AT4G10790,0.02244381872263181,0.027705790934120105,0.8100768094294649,0.4247275690653984,0.8382726346324959,False
AT1G21930,-0.038994138467253206,0.048144334759591435,-0.8099424088414617,0.4248035325255683,0.8383713476494159,False
AT5G07410,0.01568113053603752,0.019363312643096414,0.8098371815335174,0.42486301303524404,0.8384375206545138,False
AT2G08715,0.007174742262239417,0.008860648817158243,0.8097310265074331,0.4249230231423073,0.8385047306360963,False
AT5G50960,0.024359419474442146,0.03008704348774041,0.8096315440354881,0.4249792659509523,0.8385644988157639,False
AT4G32340,-0.020459226784135753,0.0252768560524255,-0.8094055186967187,0.42510706731051817,0.8387654496327043,False
AT1G08870,0.009252964974231342,0.01143503353540398,0.8091768988331568,0.4252363597638983,0.8389533461810545,False
AT1G54080,0.041168700328639785,0.05088029144590661,0.8091286264035711,0.42526366259074955,0.8389533461810545,False
AT5G09490,0.007051212732469038,0.008714890648648641,0.8090993928377542,0.42528019758436697,0.8389533461810545,False
AT1G31440,-0.03362990783957723,0.04156946339746114,-0.8090050987194407,0.4253335346117182,0.8390073368197083,False
AT2G09815,0.00751605009784926,0.009295054408351999,0.8086074344111178,0.42555851687121327,0.8393998853230786,False
AT2G32620,-0.011920181385461321,0.014744063041332713,-0.8084733056312176,0.42563441798463525,0.8394983462954387,False
AT3G49720,0.028402213659874123,0.03515405647651295,0.8079355985233211,0.4259387805992279,0.840047372871472,False
AT3G63520,-0.03287997598360514,0.04070076364967728,-0.8078466602398958,0.42598913594235727,0.8400878070656798,False
AT1G23390,0.02956969200760457,0.036604872455544384,0.8078075410183755,0.42601128573970404,0.8400878070656798,False
AT5G66690,-0.043101990461164155,0.05337616585825588,-0.8075137988671665,0.4261776288876327,0.8402924650108885,False
AT5G03390,0.028419167770903496,0.03519510056180626,0.8074751120826172,0.42619953979100744,0.8402924650108885,False
AT1G05813,-0.01540932704876902,0.019083662455912538,-0.8074617272427638,0.42620712067881483,0.8402924650108885,False
AT3G03050,0.03754523798488395,0.046499072625766844,0.8074405760100848,0.42621910045493333,0.8402924650108885,False
AT3G02455,0.0091028077204528,0.011274364639830073,0.8073898628659218,0.4262478245469593,0.8402978194696265,False
AT1G71695,0.025284643755012933,0.03132548836558174,0.8071588049938891,0.42637871155482016,0.8404052051251328,False
AT3G02490,0.023014714629808728,0.02851378234584879,0.8071435192518173,0.4263873713177501,0.8404052051251328,False
AT4G21110,0.032913793342903876,0.04077851021273265,0.8071357480005952,0.42639177397133193,0.8404052051251328,False
AT5G43960,0.030778921433698456,0.038134727844622525,0.8071100325956219,0.4264063427409175,0.8404052051251328,False
AT2G13540,0.0383204869015658,0.04748473353580088,0.8070064639338086,0.42646502148434595,0.8404364519651726,False
AT1G75125,-0.016995834721282244,0.021063119937705873,-0.806900153991782,0.4265252585139882,0.8404364519651726,False
AT3G10845,-0.00753050758322763,0.009332765921537306,-0.8068891523197224,0.4265314925480082,0.8404364519651726,False
ATCG00590,0.027961070565588286,0.03465547412630567,0.8068298377243693,0.4265651037864564,0.8404364519651726,False
AT1G29150,0.03843520956927389,0.047639305628698454,0.8067961751759892,0.42658417974727614,0.8404364519651726,False
AT1G05280,0.0185899897311504,0.023042862628240665,0.8067569568534009,0.4266064047267959,0.8404364519651726,False
AT5G05060,0.03913740282376123,0.048513388455865225,0.8067340598021978,0.42661938078917555,0.8404364519651726,False
AT5G37730,-0.007183373677021451,0.008904477379313921,-0.8067147987493591,0.42663029647097694,0.8404364519651726,False
AT1G49205,-0.009996369078101718,0.012392739460437669,-0.806631101219704,0.42667773178061563,0.8404786511461962,False
AT3G14830,0.02939472828234748,0.03644900785703122,0.8064616847088492,0.42677375797270467,0.8406165546753713,False
AT1G17370,0.027333672718294597,0.033900868238791036,0.8062823797243656,0.426875403471227,0.8406981495117686,False
AT1G16020,-0.021705593574968346,0.02692152337847693,-0.8062542847156047,0.4268913314884541,0.8406981495117686,False
AT2G38240,0.01473223573638704,0.018273039596486667,0.8062279763909441,0.42690624690472895,0.8406981495117686,False
AT4G09080,0.02459277728522385,0.030504371512484977,0.8062050147520134,0.4269192651904914,0.8406981495117686,False
AT1G64584,-0.011191995908920047,0.013883742641171651,-0.8061223978418223,0.42696610752965336,0.8407391496937817,False
AT5G01195,0.008605198490049773,0.010677881933512415,0.8058900204770435,0.4270978783525456,0.8408722627068151,False
AT1G48690,-0.03150539905693463,0.03909473033327541,-0.8058732925986923,0.4271073649489909,0.8408722627068151,False
AT3G15395,-0.04045958162158647,0.05020767520413919,-0.805844553787484,0.4271236634032462,0.8408722627068151,False
AT3G09195,-0.0065842010947756826,0.00817098604787764,-0.8058025134537937,0.4271475061513182,0.8408722627068151,False
AT1G29040,-0.026687193717467778,0.03311996054358013,-0.8057737171018684,0.42716383818152703,0.8408722627068151,False
AT2G47430,0.006479329929523624,0.008043793035941655,0.8055067926999584,0.4273152442744136,0.8411190585635451,False
AT3G44490,-0.011596832493969356,0.014398984220397823,-0.8053924024405211,0.42738013933423374,0.8411666026355418,False
AT1G07960,0.038381712596014673,0.04765709747931902,0.8053724340360965,0.4273914682863924,0.8411666026355418,False
AT2G32180,-0.030745104665764987,0.0381810842856781,-0.8052444093971846,0.4274641066641789,0.841255392112989,False
AT3G14220,0.024352857233358397,0.03024443950544686,0.8052011421462308,0.4274886572692146,0.841255392112989,False
AT5G11890,-0.020270151165972326,0.0251773656019051,-0.8050942059020878,0.42754933850378685,0.8413235628064345,False
AT2G17890,-0.022763477180297538,0.028276032335070037,-0.805044955054199,0.4275772877972764,0.8413273198198661,False
AT2G40200,0.020794818139995182,0.02583645406329249,0.8048634727139169,0.42768028663464314,0.8414787394725465,False
AT4G05795,-0.006360134427033289,0.007903453920060163,-0.8047284758490594,0.42775691289435785,0.8415782547012428,False
AT5G04870,0.03349493216368334,0.041627364287792575,0.8046373518177775,0.42780864103513,0.8415962643892239,False
AT5G09305,0.014734381706822555,0.018312210891229704,0.8046205777304212,0.42781816355593216,0.8415962643892239,False
AT1G21640,0.02183814006062985,0.027145745161960055,0.8044774578976056,0.42789941687858274,0.8417048560079226,False
AT3G50340,-0.02459693889756396,0.030577096425844236,-0.8044236298635028,0.4279299790816923,0.8417137278796053,False
AT1G58936,-0.018778542114593937,0.023348486777528533,-0.8042723407954265,0.42801588438116595,0.8418314487411634,False
AT4G29820,0.03765786032543677,0.046851168134877184,0.8037763373802267,0.4282976003742417,0.8422991599973132,False
AT3G02985,-0.007401132194314515,0.009208115693555712,-0.8037618597140551,0.42830582498981273,0.8422991599973132,False
AT5G01930,-0.023874137555349575,0.0297083952540939,-0.8036158584519859,0.42838877224382893,0.8424005339843397,False
AT1G48420,-0.034729735504189854,0.04321938981303806,-0.8035683903550365,0.42841574227221135,0.8424005339843397,False
AT4G31980,-0.02505488695002605,0.031180888409095088,-0.8035334536112141,0.42843559300599426,0.8424005339843397,False
AT1G74960,0.031890713730715586,0.03969656124475551,0.803362123335779,0.42853294944645354,0.8425406842125885,False
AT1G05147,-0.00763078952905332,0.009499600721557084,-0.8032747641421454,0.42858259551678235,0.8425870195053986,False
AT2G47340,-0.01052464036619352,0.013103832327717169,-0.8031726981069383,0.4286406039260963,0.8426497883935653,False
AT2G44240,0.008945731963063253,0.011139460436551464,0.8030669002342323,0.42870073837692124,0.8427167289011894,False
AT3G05675,0.02356408424584048,0.02935036006598212,0.8028550311773485,0.4288211781775276,0.8428810655300731,False
AT3G01340,-0.02612640934400119,0.032542970052027484,-0.8028280547913133,0.42883651475388723,0.8428810655300731,False
AT1G24851,-0.0068491556557528106,0.008532844093245638,-0.8026814484017599,0.42891986908818874,0.8429936158142399,False
AT5G01675,0.028616755364899757,0.0356570937394439,0.8025543409120829,0.428992145191763,0.843039711473218,False
AT4G02040,0.02766345895732884,0.03446951993244697,0.802548425726364,0.42899550887774845,0.843039711473218,False
AT4G07526,0.0077360721804120396,0.00964093970509289,0.8024188945321802,0.42906917118661564,0.843133186465659,False
AT4G01535,0.00578841211351036,0.007214277780516537,0.8023550367221809,0.42910548894997624,0.8431532714519724,False
AT2G26820,-0.015646665901383375,0.01950396492546908,-0.8022300061128246,0.42917660288988985,0.8432417211608764,False
AT4G13600,0.02161892929718924,0.02695065884406708,0.8021670053512786,0.4292124387106378,0.8432508759301793,False
AT1G24470,-0.0071656056274642865,0.008933221794360994,-0.8021300480849477,0.42923346143637153,0.8432508759301793,False
AT5G33300,0.04475840887992763,0.05581076515402006,0.8019673042720088,0.4293260439328372,0.8433814770733895,False
AT5G03635,-0.0062550046649091536,0.007800828612281611,-0.80183849380581,0.4293993309352029,0.8434682781597673,False
AT3G20560,0.024802373118378254,0.03093549754128224,0.8017447621548816,0.4294526645849529,0.8434682781597673,False
AT4G12220,-0.006962580828148775,0.008684422468373119,-0.801732165092735,0.42945983266840454,0.8434682781597673,False
AT2G01420,-0.03371379665194322,0.042052562619599075,-0.8017061161507081,0.4294746554831884,0.8434682781597673,False
AT5G13250,-0.02309986628830151,0.028818160041449024,-0.8015732529445697,0.42955026445458633,0.843565493208317,False
AT5G44390,-0.020659345399303742,0.02577819851365022,-0.8014270426369821,0.42963347833487764,0.8436776303118921,False
AT4G29520,0.057868241622264574,0.07221458182674047,0.8013373498596711,0.429684530812333,0.8437266017999068,False
AT3G14910,0.02019934523152897,0.02521187725426147,0.8011837051171884,0.4297719929172055,0.8438470567707075,False
AT1G15825,0.009838387740001977,0.012280651438289812,0.801129141189277,0.4298030559978855,0.843856765692494,False
AT1G22940,0.017077460097560636,0.021321961962677466,0.8009328657209632,0.42991480640163166,0.844013858680378,False
AT1G77000,0.031103279016741186,0.03883739444328614,0.8008590551088847,0.4299568354395496,0.844013858680378,False
AT1G66320,0.012413697693953304,0.01550135630260003,0.8008136482787099,0.4299826921230403,0.844013858680378,False
AT5G46020,0.05942530952294126,0.07421342102270274,0.8007353481894114,0.4300272819382649,0.844013858680378,False
AT5G25460,-0.050938863292942074,0.06361513910527536,-0.8007349195392691,0.43002752605089406,0.844013858680378,False
AT3G19150,-0.021373473266499122,0.026693929629203625,-0.800686656606608,0.43005501192522994,0.844013858680378,False
AT1G09470,-0.02699744748820678,0.033718675987566685,-0.8006674846355691,0.43006593071450877,0.844013858680378,False
AT3G13590,-0.019483768248401638,0.024336920223335157,-0.8005847933757808,0.4301130268487328,0.8440550160626645,False
AT2G33680,0.025636672712293765,0.032026437142268806,0.8004846932679325,0.4301700422746672,0.8440932736966585,False
AT5G66130,0.01910498912643423,0.023868883109395077,0.8004140385988265,0.43021028883303675,0.8440932736966585,False
AT5G48900,0.02515837430671891,0.03143234807864524,0.8003975472583675,0.4302196830194964,0.8440932736966585,False
AT4G21320,0.054972417730076314,0.06868667997644712,0.8003359275615961,0.4302547853960985,0.8440932736966585,False
AT1G07620,-0.025524052027860098,0.031892258540986,-0.8003212439488452,0.43026315034542295,0.8440932736966585,False
AT5G19830,-0.015578959471075312,0.019469901662211336,-0.8001560429712976,0.430357268771792,0.8442266543259154,False
AT5G01560,0.023825808347540688,0.029778203229320503,0.8001089979828295,0.4303840735830547,0.8442279784709437,False
AT1G33330,0.02444292778093249,0.030555062881826665,0.7999632622412467,0.4304671158843842,0.8443185483170902,False
AT3G09470,-0.028619332038749317,0.03577780423541298,-0.7999186269352387,0.4304925516786526,0.8443185483170902,False
AT2G22990,-0.03113781676692929,0.03892760455815887,-0.7998903893613224,0.4305086435660573,0.8443185483170902,False
AT1G04023,0.006922584447367436,0.008658768941123026,0.7994882984450663,0.4307378250580748,0.8447167459666973,False
AT5G65620,0.02356572986556904,0.029492618813269478,0.7990382276587191,0.43099444234385836,0.8450907043995634,False
AT2G36890,-0.05213232003325259,0.06524725908930838,-0.7989963220048144,0.43101834048691046,0.8450907043995634,False
AT1G19660,-0.03228621917256133,0.04040916079142156,-0.7989826697765858,0.43102612631545273,0.8450907043995634,False
