Gene,"Ground Control, 4 days old, Col-0 Rep1","Ground Control, 4 days old, Col-0 Rep2","Ground Control, 4 days old, Col-0 Rep3","Ground Control, 4 days old, Col-0 Rep4","Spaceflight, 4 days old, Col-0 Rep1","Spaceflight, 4 days old, Col-0 Rep2","Spaceflight, 4 days old, Col-0 Rep3","Spaceflight, 4 days old, Col-0 Rep4","Ground Control, 4 days old, WS Rep1","Ground Control, 4 days old, WS Rep2","Ground Control, 4 days old, WS Rep3","Ground Control, 4 days old, WS Rep4","Spaceflight, 4 days old, WS Rep1","Spaceflight, 4 days old, WS Rep2","Spaceflight, 4 days old, WS Rep3","Spaceflight, 4 days old, WS Rep4","Ground Control, 8 days old, Col-0 Rep1","Ground Control, 8 days old, Col-0 Rep2","Ground Control, 8 days old, Col-0 Rep3","Ground Control, 8 days old, Col-0 Rep4","Spaceflight, 8 days old, Col-0 Rep1","Spaceflight, 8 days old, Col-0 Rep2","Spaceflight, 8 days old, Col-0 Rep3","Spaceflight, 8 days old, Col-0 Rep4","Ground Control, 8 days old, WS Rep1","Ground Control, 8 days old, WS Rep2","Ground Control, 8 days old, WS Rep3","Ground Control, 8 days old, WS Rep4","Spaceflight, 8 days old, WS Rep1","Spaceflight, 8 days old, WS Rep2","Spaceflight, 8 days old, WS Rep3","Spaceflight, 8 days old, WS Rep4"
AT5G41590,-0.40519325388900107,-0.3520826788447549,-0.7439162070072545,-0.06224037276190492,-0.9918282174138634,-1.095672028601551,-1.5654596909716616,-1.5181851777888038,1.5634743102626052,0.6489770834682925,0.7313303132874394,1.81860588522548,-0.39667868913524684,0.34712379149238587,0.17234080916726008,-0.3396554443418492,-0.29981909430757436,-0.3625846973069894,-0.46951879734541696,-0.4714667456816077,-1.3328277980554013,-1.0735219682492918,-1.3303354546248134,-1.097280535547053,1.4158338230604508,1.35574766139499,1.2253283907239356,1.7038832194401299,0.6346303180162207,0.5493671931981461,1.0270705354796896,0.7145535176570165
AT5G08050,1.4592784722401437,1.9854854588179816,1.0401294189991452,1.2052204617339253,-0.2945806538026545,-0.5573817369893045,-1.5439490011922534,-1.3728337379210307,0.635214090676082,-0.7700709951283339,0.30759377115952935,0.21230036293437268,-1.8081916460390972,-1.582005422660913,-1.0666539644764088,-0.1440456016762934,1.4795467920400682,1.6966837044584102,0.825383815967375,1.2042859013005651,-1.0210063697687293,-0.6382410909832372,-0.018955959026417134,-0.5363130260537227,0.42046101367703814,-0.12909978854817694,0.24915866277380735,0.6365949928109716,-0.7727238390621883,-0.25016107479226984,-0.5690992431178757,-0.28202376835046694
AT4G13580,1.8878168780986406,1.428959517679251,0.6185219815039257,1.3305470106299782,-0.9028271381409678,-0.3827238467777536,-1.6725989880096008,-1.0535937896186622,0.34863147353720764,-0.8399114383275976,0.7240278624348453,1.262283639666389,-1.8070764422534191,-2.0979881875409103,-1.2950431094117985,-0.8710095682302381,0.9255371845051341,0.5771523489545637,0.3892166683463635,0.917236774539548,0.23763912064871406,0.028868191908961727,-0.21848503492782673,0.29313428121224955,0.943047164655847,0.7035884130194516,0.5971169218045776,0.6024285692966007,-0.8343622400703155,-0.554254872940346,-0.5502596204482265,-0.7356197257445505
AT4G36610,0.28047162415784804,0.26151042055011836,-0.5801332919593724,0.20347105464408977,-1.425622536473349,-1.2105708159121114,-0.921725689024054,-1.1135162795179419,-0.017938814818580777,-0.9208934630797176,-0.5679218225871491,-0.5760528649570084,-2.0332624139932047,-1.3738636703380624,-1.0330313740986081,-1.4553560979335063,1.675856051025867,1.3437980922681871,1.2067630277617352,1.6790071289533846,0.20984068010299234,1.0505677429893998,0.09767486134836487,0.94031705829593,0.9777873611547739,1.0094435707324554,1.0466273229500949,0.6527412299489639,-0.1187311779841404,0.7438738671957876,0.28645960911025475,-0.31759039051341637
AT3G55230,1.8866390274011526,1.34962265551116,1.0730719915055869,1.681808298460934,-1.09543890783848,-0.4999199683151972,-1.4075053434613563,-1.4817755652289286,0.24863571795266198,-0.8972404292084479,0.2939170544651022,1.314782833333777,-1.8958642225430147,-0.9638320984435401,-1.3577389671545754,-1.0215655081244828,0.8525843314046563,0.8491943567398895,0.7900161357212815,1.0655984608937117,0.25485926012020627,0.41706345460300237,0.08906013574533929,0.23361589959439324,0.43979906219025555,0.498092203697552,0.35436407518485874,0.17149991830964514,-1.0765307317295316,-0.7701221019171103,-0.4893690456059851,-0.907321983264552
AT3G13650,1.544287982392348,0.9348702545778567,1.3160000192847483,1.0301143066907423,-0.002263694486874161,-0.4709421937221595,-0.6706994106814552,-0.3570699895454977,-0.695330361551625,-0.9287831326952238,-0.3719533226142847,0.41787010927379764,-1.781524243073679,-0.8733618070874611,-0.9934563479270612,-1.195233681140478,1.6960742026229032,1.2120371035233617,1.9168124077016946,1.639122335610019,0.2413738615807445,0.41866369264261083,0.40236463745931844,0.6912539081369818,0.08433952193440084,-0.17093302012987222,-0.8037844357686325,-0.0725042112618582,-0.8093396483222155,-0.6721130895068042,-1.035149933616505,-1.6407418202998205
AT3G21560,2.4980300488885248,1.3043764794364552,2.3563214030693826,1.934631766413308,-1.1609150296982935,-0.7927269300258295,-0.5737044052038694,-0.9289597117454554,0.19143223921423783,-0.09565367477181759,0.3969438475499362,0.0129555956542581,-1.080633215815971,-0.26379221528540914,-0.5400471466534349,-0.7900594710961649,1.1824021100794746,0.8142170176896834,0.6840520223710103,1.3049747207431799,-0.7552545939187771,-0.04575741319984716,-0.7888541375426525,-0.7772116023442223,-0.1189813053074268,-0.07332231622810712,-0.371063672937149,-0.09889934821133521,-0.6942614976262803,-0.7341654131287055,-0.880757680971525,-1.1153164693971749
AT5G25350,-1.1014431230733492,-0.5746981285315051,-0.2900327038653031,-0.2752308373966419,0.9307883795871418,1.4789021175444348,1.0344483392959902,0.3421480410576913,-1.9768516924222914,-0.07271649183079094,-0.5043139460803152,-1.1597496757956067,0.2579955743442661,1.8763358038113218,1.8264921831497654,2.127789084574594,-0.681513210099206,-0.3015066979763253,-0.4982635710614936,-0.5704354392509804,-0.19369195419818822,1.242052495766355,0.25524273053371604,-0.043872492142930083,-1.3710925809323486,-1.2082689424878972,-1.1099331360213842,-1.0060686163949912,0.3353371106203566,0.5285317375886056,0.5675425588762512,0.13607708281104175
AT1G73650,0.8024945062416737,1.8767429516437149,0.8804780642257993,0.6254152794814701,-0.5212194861162053,-0.017224312974482,-1.2252545144656226,-1.4952006433033376,-0.39070778811675644,-0.1622371424380218,0.20021295375474313,0.1096985748716886,-2.7237266767837385,-0.6933070887596307,-0.8238055136609194,-0.15675686058515412,1.3960560235406014,0.9278257698555529,0.693877873178856,1.1665571652896902,-1.199192980025822,-0.2740152533390341,0.0983445753474282,-0.7439476323322578,0.6822510597653337,0.941731494854397,1.2397756875249049,1.525964927385053,-0.6868604303012676,-0.7021627740786072,-0.6705377938965544,-0.6812700157834565
AT5G07475,0.9454255064193897,0.5830761444671627,0.20992184020519344,0.5163343954106852,-0.9694362188697615,-1.2605342684220755,-0.7416916833654111,-1.260175578960882,-0.9307012582558689,-0.8550706314287844,-0.42842646253369077,-0.4746107501529268,-1.9379332594832661,-1.695164722811744,-0.5223637658515465,-1.5198363172454714,1.7105897780285442,1.5300927803840914,0.9437363033267961,1.8578213749600325,0.5878195039692076,0.6913539600512963,-0.17345831487428928,0.9303389744766806,0.3444809789184353,0.7876779742469151,0.9827789678564554,0.9376687302181128,-0.2875807368545628,0.016201836650890013,0.2101350979913694,-0.7284701784709536
AT2G39430,2.206423315473745,1.3024127778757033,1.2303129769587735,1.5465506665546984,-1.0926628304993404,-0.3406580145955622,-1.6557925263642865,-1.1216301297885292,0.1814359285710585,-0.5075766746245258,0.1454130815392183,1.4769076367368799,-1.484178206424235,-1.181044346852731,-1.0249398474166163,-1.338343169383866,0.7076684360854402,0.6185241720429604,0.6199789471890929,1.076490950021727,0.39451179282945975,0.4109178448064121,0.1721534785526397,0.08004225795370172,0.6090660074348994,0.4164190056336476,-0.007424834592669509,0.3634356262330355,-1.3076983541617095,-0.9729134081792822,-0.7037777617866019,-0.8200247978231507
AT3G11550,2.132772450785753,0.9538819192437337,0.6581106288234744,1.3443216118611836,-1.0498044319330408,-0.49942257703617865,-1.477151667909857,-1.2601991885207826,0.4027978864649172,-0.8714112299095257,0.028256970591026203,1.3776930282511872,-1.4535498482909834,-1.540186097229309,-1.5312254433802022,-1.0678398218222254,0.9000368729639248,0.8899079626329456,0.40116409108152357,1.211334451747622,0.712030241167634,0.12283491843606692,0.0504070839898059,0.3361080192050114,0.8448205911879436,0.7070203537830425,0.18989961566717345,0.6829945252686512,-1.0851160120445413,-1.0025157544008079,-0.4875524765281529,-0.6204186741470125
AT3G22620,1.4442979348752891,0.8495537768568888,0.8160101127852455,1.2588192525231299,-1.5710027219177305,-0.9074837272144043,-1.3065245404617296,-1.4488289080504535,0.37398577310422937,-0.5373319626866561,0.540764380145908,1.0919727290882095,-2.6953161699520973,-0.9131236646306521,-0.6718182051594206,-1.1848185946188796,0.7852639757032203,0.6486899641012801,0.4435686181655373,1.3510574273174698,0.065939527617924,0.5923349831022707,-0.2595640607595606,0.33977389872019004,0.7682115577418163,0.6978016319948235,0.8084255538981915,0.8070681442302133,-1.2545781910282099,-0.1001157176568976,-0.23421067515693317,-0.5988221026781791
AT5G09520,0.8604416220964797,0.04223709400274707,-0.19710754836916283,0.2590105949993897,-1.383772578254477,-1.0204224878915982,-0.6622926616012456,-1.1952453421530904,-0.7764805108535059,-0.5996580509855508,-0.797016355743837,-0.6149855976978953,-1.6304270097105538,-1.2317860365720055,-0.349488234667618,-1.4809146436729292,1.8006892187456982,1.172604499589484,1.1192837189704765,1.9351641093575735,0.3116426432005535,-0.37645648616061306,-0.08095257265893176,0.7565633372201618,0.8455369044459262,1.71130619180045,1.1427460777446679,1.3159249059679345,-0.6520473758012516,0.2255083047223503,0.0673882261858329,-0.5169939562554612
AT3G59900,-1.0856391381718318,-1.4225085373737818,-0.9288538869768889,-0.965358229139139,0.48985298493793566,0.046317075612314525,0.11342836101975874,0.18152713947588497,-1.4126137505471799,-1.1979448434049724,-1.583479091344754,-0.5035727051892234,0.4283374734688406,2.3756930129518743,2.623673128900331,0.30783694463473815,-0.8713509722249391,-0.6390362006557216,-0.16842957722945248,-0.8567609211671561,1.073212251266542,0.62500216629273,0.014745203482803882,0.36861891298870686,-0.26994642818690046,0.06505856443146997,-0.36758884979862294,-0.1959348395243866,0.7599533544967009,1.4013629326323471,0.9494210712463313,0.6449773930956402
AT1G59760,-0.8799625681092528,-0.580794051702013,-1.0353770955589041,0.37932782645281365,0.6695851840970717,0.19590258253800896,0.22539272587880696,1.4448933727429962,-0.8188232381480474,-2.185613059534748,-1.4042890914193016,-1.175905839853853,-0.9453374597307272,0.8939675286133787,0.4935749326630098,0.03545708631183673,-0.9758412619246877,-0.19595492780403267,0.19450783975129937,0.3145122317435952,1.4718489420747494,0.8006666415123632,1.9692044861219753,1.78876945840214,-0.9364119910205064,-0.46970911771785867,-0.3846601399983307,-1.3426265990425716,0.0883033658438815,0.29089186811538115,1.0001315591608577,1.074368809540605
AT2G48130,0.8439853123218927,0.6891941038314959,1.4790295501874373,1.5566851078483253,-1.1969188362597127,-1.169513613725224,-0.7990960213767607,-0.5734775507555495,-0.21027659715838098,-0.5894555001883246,0.23182961413483458,0.5605756644657217,-2.941560559717344,-1.1410514014349362,-0.25769216755656404,-1.536290524344188,1.1751675388671197,0.9448182804025395,0.7757536365213329,1.5180261242454833,0.03345411014206003,0.54756124090601,-0.0476874027724066,0.15906470415459156,0.4802674743981981,0.675570883918935,0.525996727436838,0.6863975685026287,-0.5760514614749469,-0.053783131505140865,-0.4413537807249042,-1.3491690932910585
AT3G56290,1.6633311038868666,2.2979389752765917,1.0382533001300702,1.5881867409350359,-0.5665799851994578,-0.44419762983115313,-1.2570234551778994,-1.2020550440980649,0.29248011932302354,-1.1539380282076628,-0.08394596272400678,0.009172923385857117,-1.8718215063343502,-1.2771998513233267,-0.38602084981655954,-0.5757074772790918,1.4660685246917797,1.2739764000138123,1.0235496878918686,1.2983474625822138,-0.9443077792931133,-0.7195978844765816,-0.25359907630448314,-0.43990491844085744,0.09540694531590758,0.24374214113999695,0.5610970580007146,0.3788357653766481,-0.5929161759977095,-0.46281001907387864,-0.44932509165929413,-0.5494364127128762
AT3G25655,0.7325731887461986,0.37264964930179617,-0.4473467039633309,-0.352816022290728,-1.1282242466003376,-0.9837490917157078,-0.8601312304335379,-1.1982464521048257,2.082100992487174,0.18326241569787283,0.6832035828635155,2.0097712665838485,-1.1909251666214005,-0.3485672499582683,-1.109738050245561,-0.4390352717363275,0.30222354730083467,-0.09083191313430068,-0.4044445085498234,0.16994798049654675,-1.0417285478778,-1.4375380440267724,-1.1336003055617538,-1.2712625293577022,1.5192436984039073,1.6063557653729548,1.3271405976542494,1.0244158624840767,0.4417179328515866,0.6638220911925453,0.24301100181103555,0.07674576093003027
AT1G30840,1.5002217954793915,1.069958219721849,1.738223406050257,1.497667907918803,0.10640748273679543,0.06888077225715415,-0.3456596218288822,-0.2350741195404003,-1.3230665966882604,-0.33048144887032266,-0.7321429396443098,-0.02719642609246842,-2.1453919147330986,-1.2447511426939897,-0.9149416531365856,-0.9304988206516208,1.5122514525605066,1.479164765954833,1.4404862261758375,1.6157853962359456,0.2189726957488794,-0.5955352432515666,0.11947385999854493,0.4420933799247212,-0.03130740034002596,-0.027074294803962194,-0.4300307227245293,-0.25436941218594417,-0.9181939346250121,-0.8674307157621977,-0.3985729307043252,-1.0578680224860306
AT5G67300,1.6485939906023475,1.6580753867965983,1.7012686662936134,2.4095975168801305,-0.9523938029788285,-0.3102606886585289,-0.33384920111061456,-0.6275742716125062,0.3437203860260732,-0.7844543461202718,0.04907455408162741,0.5222959772399542,-1.836230828545744,-0.3336351993369734,-0.13615226855126644,-1.285812324228026,0.9831870295636412,1.0092924923069988,1.2000008101977246,1.1533188076435523,-0.7217253605162167,-0.49841676399072665,-0.41493775486164997,-0.6677081362845302,0.21770171627030874,-0.06061593458375386,-0.3538504498431527,-0.2388843611746089,-0.6551736793216087,-0.3275677864118436,-0.6936379414018008,-1.6632462343699057
AT5G15950,0.44159312053191996,-0.050428384203726105,0.5029247003717485,0.0551921014115324,-2.0806870434794784,-1.5954161721668456,-1.664760421371871,-2.1080543202595425,0.5264226782721376,0.5431173444026975,1.446625096594089,1.1776530775616272,-0.21823373222001816,0.5218643225149724,0.40431522400400416,-0.5302912927823498,0.17930513876170742,0.34452966257142503,-0.09948113969847719,0.15053454614364278,-1.1641152429961932,-1.3192133601645994,-1.35440948515606,-1.039459143249122,0.8796667264917307,1.3924767448613078,0.7567605043870818,1.0606244470578043,0.7315856151675825,0.5999143477641622,0.7835922747478677,0.7258520641292587
AT4G28110,0.5311116202989251,1.527597082051178,0.8861633249842786,0.6263362847771744,-1.38892955345322,-0.8561250555605536,-1.5825826155401865,-1.763957176847796,0.45121662418528735,0.9652334502462293,0.6149076715893445,1.0393298114129854,-0.7655885080644449,-0.10095273543352759,-1.0163919303954456,-1.2627536934608277,0.7658661482457854,0.601550067226979,0.5280097909235169,1.3840001305729845,-0.6368834953824483,-2.110177690673889,-1.089133107364969,0.08539880334283238,-0.5217885372961102,1.033292310459357,1.141034760728256,1.0536459006454832,-0.9182269394031535,0.5186723656014754,0.22590432623204185,0.03422056535245526
AT1G60270,-0.40673511709755994,-0.31977242024198116,-0.7754250486668837,-0.6886816044630535,-1.372952449945972,-1.6370658733289032,-1.6810154834160176,-1.8254934310562836,0.21662774210940602,-0.06736545868364352,-0.2617806938703779,-0.1957922664877499,-1.3751899942287147,-0.6063805169072987,-0.3008118486311331,-0.44416157919624893,0.25522291307503175,0.4069304628071046,0.3084653645847912,0.788409148149943,-0.28429509455625335,0.11539478827607408,0.06223447500154919,-0.4923259908089387,1.690906208397517,1.7231056749357019,1.7121531626662592,1.915401309560222,0.8724692510110095,0.8446798903759057,0.47836215592387354,1.344882324712623
AT2G37180,1.3137448672179999,1.7580993168187373,1.6448652702037694,2.4272732806499433,-0.4857036860888556,0.03555031215084323,-0.7434751394134498,-0.08850070530885505,1.3335438685947727,0.1300809647184126,1.1552713081372155,1.598965277047042,-1.7026663597368137,-0.8177412794734925,-1.1849507942476056,-0.9962657782658694,0.48592379660563845,0.17019582614234338,0.39589867413480223,0.6195899820407069,-0.7749023025374981,-0.7546339281552258,-0.7660828258749308,-0.5239189301507821,-0.3922895262524445,-0.17872677533196937,-0.7586480073387751,-0.173084391644638,-0.9004114284526751,-0.8675887170692055,0.012773755726428757,-0.9721859248455816
AT4G25410,-1.1149036808209651,-1.0420918283836516,-1.9036229220932515,-1.5425202459546312,0.5423894179358053,0.054447241183862655,0.24009268194433073,-0.7343471006953066,-0.580833584709761,-1.1549506499853703,-0.36446090875030224,-0.14408079110594757,0.22977788982584094,1.549632664738488,1.7397749740069106,-0.36362511794105484,-0.7123809666279378,-0.7012871449598141,-1.6171319295217992,-1.049250205304897,0.7779443991642976,-0.033851125273326024,0.702271926885044,1.2964562987647774,-0.12431798356865356,0.07021361504211183,0.6839600806815891,0.2539866618807173,0.877167849074327,1.1928377862172623,2.0680014190892497,0.9047012792620613
AT5G01840,0.16071554101754215,0.5574269392622707,2.3761510934305305,2.2879181476096337,-1.7812865557390203,-1.5612766242108735,-1.1294844220405615,0.0046345730930890715,0.5093798835991953,0.9954991799542832,0.8016957015185903,1.2243115569727017,-0.9784685293500697,-0.28603122675810394,-0.41469512311679635,-1.0069877352408734,0.4995372699792712,0.8695496023726264,0.8246548653777106,0.5579766534030212,-0.6967774496156448,-0.40140622885335453,-0.708727783317097,-0.9451893817043652,0.6809930259872544,-0.21395260294093288,0.24872787178231676,0.3673881926142096,-1.1573460774997995,-0.2469214514928128,0.022289643157060647,-1.4602985492510223
AT5G64620,1.8038550982195638,0.9715848543762465,0.32355378174312066,0.6137825411127847,-0.3173547060399427,-0.9520243420420359,-0.8180720050575111,-0.7027931700194995,0.31666065048886627,1.434714962576322,0.3500178150265679,2.5401816632470555,-0.5260783708212328,0.16636340555769222,-0.6737097127251569,0.0618330073546642,-0.3256803322304805,-0.954016176569877,-0.21860872382344262,0.38751007641533775,-1.3937248367737167,-1.805925358473367,-1.5740539162987652,-1.3922693200218137,1.0220528270928877,0.7633691079023976,0.9721981222743263,1.1672047731798847,-0.35512172331612984,0.025805240625988282,-0.041058392882991415,-0.8701968400977106
AT4G13390,-0.6110777580289813,-0.9550748982602161,-0.2815213678982796,0.10023648581993226,0.9055856757595632,-0.4393396660613346,0.46948401232623477,0.3353655520716538,-1.2018392465847718,-0.12347105711008784,-0.7798240264760319,0.7550139623353002,-0.11974345728065162,2.0310726616408687,1.2800730954969113,1.354602491378008,-1.4655652868033215,-1.7044990706262775,-1.3481597174580546,-0.8059128927956961,0.3368679833278498,1.0147021391713928,-0.08687692082618008,0.27815586591547337,-1.0875282930113355,-0.6263248200291572,-1.2566788930982948,-0.740813195336632,0.4685593229084004,1.489561923385412,1.7045512662723574,1.1104181298759639
AT3G13580,-0.7590423955863296,-0.9575225488471146,-0.5617722271372856,-0.4124473734821346,1.0113496968724278,0.5803791333680425,1.1857444921691533,1.2871924529587357,0.47167736697316975,-3.2878636599100224,-0.3177235362837801,-0.9501146802102942,-0.47290537101937186,1.2840478293342121,1.0575233788536458,0.5756440106808284,-0.5578002702880744,-0.6745670456091399,-0.42205747804019855,-1.2442478194570499,0.8287090775786033,1.0788199874887474,0.6915121732624169,0.8150081476790763,-0.9366763288351793,-0.7449024012346266,-0.6393116675211246,-0.6893451749588233,0.6585191639773891,0.11491350414806485,0.9005391155823188,1.0867204474938381
AT2G22460,2.5805451149296617,1.2579356088213154,0.5322500112639419,0.6568317097203441,-0.5687614267331796,0.38513963621868763,0.34144657791048566,-0.24414107790560566,0.26663534466491556,0.6339666100396596,1.8742181799256985,0.3503373406718579,-1.0068541168429817,-0.9566856988607308,-0.6345461809248558,-0.734132999637948,0.4518466842189366,0.6220551633448329,0.17152787656535784,0.9618989060155732,-1.4782068391418022,-0.6322252680852696,-0.18261472318830135,-0.2836336219181746,0.36771400893164324,0.18362685002325854,-0.032305281181186675,0.7554719568005479,-0.25646320804368666,-1.2706293564040485,-2.440796670453632,-1.6714511107453183
AT4G24130,0.5817439249202053,0.8821384600881846,0.6079328596742889,0.5947246696846237,-0.593483057667341,-1.1157045656794786,-1.5078617814920146,-1.587303485945678,-0.11121332623823602,-0.5283915226305851,0.05778473616879786,0.4100960998013465,-2.3283792391050766,-1.1641207399519928,-0.7351187425515892,-1.3020440961992887,1.3478003530658205,0.9715229391119155,1.02363141122461,1.5561023870889894,0.09582728000608343,1.6126833304276296,0.16354602502427917,0.8158700212326839,0.4564201500468775,0.5904817259562929,1.185803338992093,0.616449320961344,-0.8626664496309023,-0.2794743600109901,-0.20829698298227955,-1.2465006833906092
AT2G19970,1.2347133581146204,0.3927237869300958,0.14592077484301938,1.6520195339002477,-0.04229790554673177,-0.932592036529659,-0.678168313138641,-0.37287729372257455,-0.31984886516140065,-0.9988704950809272,-0.7913757269785782,-0.16654391666849014,-1.797586726691271,-1.9570872420435959,-1.27134040641622,-1.860648525287288,1.4036336858461584,0.9651971365393639,1.8163055061166793,1.325339630632083,0.8115680930869311,0.8836480992629877,0.4678516853835022,0.2960400421250763,0.5747359675387939,0.7949580894178694,0.04264208985163433,0.21513715932630337,-0.06124060759106841,-0.40175298618951377,-0.24414575281223277,-1.1260578390571667
AT5G27330,-1.1102349492268826,-0.6293224320951096,-1.191987440456549,0.03359165178696551,0.6169563959979175,0.5156593761704662,1.0686620504903959,1.6972351194729607,0.009764966227624365,-1.7474017825081187,-0.5531109093106586,-1.140759813208454,0.6649798702758701,2.254108608980114,1.456327071014112,0.33739961990701256,-0.32843669987219265,-0.14415654047358753,-0.1788655313202423,0.0728019917742673,0.8909180876323974,0.467315644911264,0.7430619349317141,-0.09086051644236923,-0.846845252184612,-1.47737037245492,-1.933934211035053,-1.3112158949244979,0.6296044100147129,-0.3150266694773911,0.9713913726125075,0.5697508427903585
AT1G35320,-0.892996714381859,-0.2935188744934566,-0.7658740000551424,-0.4925555735111675,0.8374703414551433,0.7662444781578914,1.1607556645102235,0.41391675678388157,-1.1067340851451823,-1.1800435291792493,-0.7159549328901798,-2.1391157868480923,-1.447873665911437,-0.004379005531883293,-0.3372070351826838,-0.2657061443562936,0.621967091617098,0.45178652879438463,0.5530833817356144,0.6313445900611535,1.3590546086205861,2.404161296267893,1.4118591432977476,1.5265571575648897,-1.1091528104765804,-1.243544844821366,-0.4776524307541753,-0.5670715519986301,0.3167253252274811,0.15550267093451198,-0.37906766428742944,0.8080196147963286
AT5G60850,0.4847835643593516,0.5569978433234315,1.4061687509337502,1.8534403185004824,-1.5319739210111443,-0.868284081425256,-1.012776441494727,-1.7948722846144602,-0.413062177891269,0.3812616779737708,1.4816736104894577,0.3573561373020227,-1.2305638747632834,-1.1596006125002511,-0.369885016595082,0.10970249914494738,-0.05054356743266366,1.2695070358934852,-0.07900246920669939,0.6863648567757447,-0.7317085794905949,-1.3744641101471409,-0.5488833624210531,-1.1887587107946367,0.8190240695548325,1.4740104645174428,0.8082965004439002,1.3936245655261679,-0.3283470938616603,-0.05582762134386438,0.6052367219378721,-0.9488946916828772
AT5G23920,1.2617518142817161,1.351619645735756,1.7646325691013638,1.9397346378074478,-0.6521237451202933,-0.4344082315830198,-1.4522325911156266,-1.1133083716823826,-0.4153676665709951,0.08011983397075548,-0.011629082858005855,0.493644796438366,-2.299075170965485,-1.2659138075197687,0.16536898397261737,-0.7707289081599547,0.9539672328820061,0.8620407208647928,1.0046917279758756,0.9408056537630369,0.0739661491122804,0.4958560835596278,-0.3205781299299164,0.15140694839679608,-0.17713970473085125,0.3552098658223869,0.8437926717585756,0.2063933261280188,-1.2794261142782561,-0.8934345266757346,-0.2939612232638283,-1.5656753871173525
AT5G26070,0.7057006328690368,0.28837444980343097,0.6484487377533705,0.16117643905950083,-0.4053090130219474,-1.0409217208192343,-0.781948761762268,-0.7733685630681975,0.5967362629616733,1.2926142887024537,1.4866600906081933,3.0348855905106924,0.40387322956909266,-0.4871436927685842,-1.0952126468487213,0.17907680540382168,-0.24786200134472375,-0.532782233374355,-0.5351201359887088,0.14460071435361246,-0.6345843172660395,-0.9365103409142636,-0.6543525776411625,-1.3199241261619916,1.3513766770839175,0.8828696597298494,0.32689809185868046,1.7146870145453017,-1.19987958773466,-1.0058492494423068,-0.7997397721998183,-0.7674699444556542
AT1G16310,0.742246606099383,1.243539384546778,2.245509854924567,1.6909100969730064,-0.32119116062007524,-0.6987944250793107,-1.1413887112952676,-1.0771837145130696,0.3917286323410125,1.477337407343328,1.3607389222601654,1.8971360989558943,-1.7893720739254368,-1.5377017787209486,-0.8800122714969102,-0.7937039094352649,0.7186243390783482,0.3824530458813281,0.2946098684177554,0.3751224709645435,-0.8954523528897056,-0.1299341891098237,-0.6485762500641772,-0.7741550023751025,-0.03139002177055919,-0.05446894254088969,-0.24820562659691453,-0.08280166264883213,-0.1736057604920602,-0.3952482155968149,-0.05188059488326618,-1.0948900637316692
AT4G23500,0.2501772193326361,0.6591971442476162,0.712086884195821,0.17143800007865542,-0.7011886071876222,-1.1010756347499449,-1.7004463857547196,-0.7128554684667138,0.1323608659178994,0.25246429805881226,-0.09250929633251204,-0.1363213891088052,-2.2358612055335834,-1.3587923134125754,-1.7556954385708035,-1.9288820920594896,0.6515463271891712,0.15517840104822347,2.1659691221370037,0.9667231514957326,-0.4807492727073602,0.894209486570201,-0.3153116397789796,0.4175617283049159,0.7570731425552728,1.125968183903408,1.275002043123724,1.0177517037049597,0.315941068547127,0.1584767360258049,0.2547876859586316,0.18577555126751
AT3G21890,1.571846616845429,1.5321995373951336,0.7229596548661075,0.9043180054395324,-0.5332963193431967,-0.6996978217065987,-1.631970719514436,-0.8912253020575952,0.9612686728484394,-0.06826227545152054,-0.6787793209711152,-0.1474973111153848,-0.5805076216338764,-1.7622222628583886,-0.3339509664873136,-1.8640876793759928,1.5511175168562974,1.3028734676751912,1.115642355755868,1.0933735310451884,-0.2541356195194131,0.6675909608836444,-0.13600219098147112,-1.2648590464567895,0.7589239269455382,-0.21963051242427464,-0.003761335521001338,1.3149194167028084,-0.3353488532084798,-0.2776536962728321,-1.300209875703889,-0.5139349326556046
AT2G44940,0.2953260520440481,0.5829879536841754,0.9426238456467279,0.47249041031289035,-1.4731629643104156,-2.2243886894048126,-1.2588138538512095,-2.352376877778418,-0.5851363006880743,0.49582187932331245,0.08908211869967297,0.8102399037251135,-2.020463583510451,-0.9844936234983651,-0.22121968742809542,-0.7334565583925292,1.3521059295537283,1.520282226199768,1.0162887190391385,1.3556598889541105,-0.27387959910746024,-0.4274682018057898,-0.0317610378111374,0.45133212328059313,0.85007892554734,0.4799599593325672,0.5657371198682696,0.6519306912523266,0.2065209828395674,-0.038167746605572324,0.26171998577846994,0.22460000911046868
AT2G40900,0.6049763733504809,1.1584527261499882,2.039513197171199,1.2061776406678077,-0.9705502146372541,-1.3235298929921282,-1.263315467327167,-0.7281913689762365,-0.2546393345208327,-0.12356527260232589,0.484508958247453,1.169487138955064,-2.702998313529522,-0.5878033894221603,-0.174579647146216,-1.4301701120347061,0.9681153390842152,1.0223249482659071,0.10673558009348828,1.14048904241127,-0.2359252864491947,-0.9352778664728173,-0.8243701243729926,-0.7678809004036338,0.286891202866859,0.7020244489595244,0.8844715802620834,1.027948801314653,0.02418733161535982,0.13646407858798412,0.07700934782695516,-0.7169805449431217
